,year,artist,track,time,date.entered,week,ratings,id
4732,2000,Creed,Higher,5:16,1999-09-11,wk21,,62
4733,2000,Creed,Higher,5:16,1999-09-11,wk22,,62
4734,2000,Creed,Higher,5:16,1999-09-11,wk23,,62
4735,2000,Creed,Higher,5:16,1999-09-11,wk24,,62
4736,2000,Creed,Higher,5:16,1999-09-11,wk25,,62
4737,2000,Creed,Higher,5:16,1999-09-11,wk26,,62
4738,2000,Creed,Higher,5:16,1999-09-11,wk27,,62
4739,2000,Creed,Higher,5:16,1999-09-11,wk28,,62
4740,2000,Creed,Higher,5:16,1999-09-11,wk29,43.0,62
4741,2000,Creed,Higher,5:16,1999-09-11,wk30,41.0,62
4742,2000,Creed,Higher,5:16,1999-09-11,wk31,34.0,62
4743,2000,Creed,Higher,5:16,1999-09-11,wk32,28.0,62
4744,2000,Creed,Higher,5:16,1999-09-11,wk33,25.0,62
4745,2000,Creed,Higher,5:16,1999-09-11,wk34,23.0,62
4746,2000,Creed,Higher,5:16,1999-09-11,wk35,22.0,62
4747,2000,Creed,Higher,5:16,1999-09-11,wk36,16.0,62
4748,2000,Creed,Higher,5:16,1999-09-11,wk37,16.0,62
4749,2000,Creed,Higher,5:16,1999-09-11,wk38,18.0,62
4750,2000,Creed,Higher,5:16,1999-09-11,wk39,14.0,62
4751,2000,Creed,Higher,5:16,1999-09-11,wk40,13.0,62
4752,2000,Creed,Higher,5:16,1999-09-11,wk41,13.0,62
4753,2000,Creed,Higher,5:16,1999-09-11,wk42,11.0,62
4754,2000,Creed,Higher,5:16,1999-09-11,wk43,11.0,62
4755,2000,Creed,Higher,5:16,1999-09-11,wk44,9.0,62
4756,2000,Creed,Higher,5:16,1999-09-11,wk45,9.0,62
4757,2000,Creed,Higher,5:16,1999-09-11,wk46,7.0,62
4758,2000,Creed,Higher,5:16,1999-09-11,wk47,7.0,62
4759,2000,Creed,Higher,5:16,1999-09-11,wk48,9.0,62
4760,2000,Creed,Higher,5:16,1999-09-11,wk49,9.0,62
4761,2000,Creed,Higher,5:16,1999-09-11,wk50,12.0,62
4762,2000,Creed,Higher,5:16,1999-09-11,wk51,14.0,62
4763,2000,Creed,Higher,5:16,1999-09-11,wk52,16.0,62
4764,2000,Creed,Higher,5:16,1999-09-11,wk53,17.0,62
4765,2000,Creed,Higher,5:16,1999-09-11,wk54,17.0,62
4766,2000,Creed,Higher,5:16,1999-09-11,wk55,21.0,62
4767,2000,Creed,Higher,5:16,1999-09-11,wk56,26.0,62
4768,2000,Creed,Higher,5:16,1999-09-11,wk57,29.0,62
4769,2000,Creed,Higher,5:16,1999-09-11,wk58,32.0,62
4770,2000,Creed,Higher,5:16,1999-09-11,wk59,39.0,62
4771,2000,Creed,Higher,5:16,1999-09-11,wk60,39.0,62
4772,2000,Creed,Higher,5:16,1999-09-11,wk61,43.0,62
4773,2000,Creed,Higher,5:16,1999-09-11,wk62,47.0,62
4774,2000,Creed,Higher,5:16,1999-09-11,wk63,50.0,62
4775,2000,Creed,Higher,5:16,1999-09-11,wk64,50.0,62
4776,2000,Creed,Higher,5:16,1999-09-11,wk65,49.0,62
4777,2000,Creed,Higher,5:16,1999-09-11,wk66,,62
4778,2000,Creed,Higher,5:16,1999-09-11,wk67,,62
4779,2000,Creed,Higher,5:16,1999-09-11,wk68,,62
4780,2000,Creed,Higher,5:16,1999-09-11,wk69,,62
4781,2000,Creed,Higher,5:16,1999-09-11,wk70,,62
4782,2000,Creed,Higher,5:16,1999-09-11,wk71,,62
4783,2000,Creed,Higher,5:16,1999-09-11,wk72,,62
4784,2000,Creed,Higher,5:16,1999-09-11,wk73,,62
4785,2000,Creed,Higher,5:16,1999-09-11,wk74,,62
4786,2000,Creed,Higher,5:16,1999-09-11,wk75,,62
4787,2000,Creed,Higher,5:16,1999-09-11,wk76,,62
4788,2000,Creed,With Arms Wide Open,3:52,2000-05-13,wk1,84.0,63
4789,2000,Creed,With Arms Wide Open,3:52,2000-05-13,wk2,78.0,63
4790,2000,Creed,With Arms Wide Open,3:52,2000-05-13,wk3,76.0,63
4791,2000,Creed,With Arms Wide Open,3:52,2000-05-13,wk4,74.0,63
4792,2000,Creed,With Arms Wide Open,3:52,2000-05-13,wk5,70.0,63
4793,2000,Creed,With Arms Wide Open,3:52,2000-05-13,wk6,68.0,63
4794,2000,Creed,With Arms Wide Open,3:52,2000-05-13,wk7,74.0,63
4795,2000,Creed,With Arms Wide Open,3:52,2000-05-13,wk8,75.0,63
4796,2000,Creed,With Arms Wide Open,3:52,2000-05-13,wk9,69.0,63
4797,2000,Creed,With Arms Wide Open,3:52,2000-05-13,wk10,74.0,63
4798,2000,Creed,With Arms Wide Open,3:52,2000-05-13,wk11,70.0,63
4799,2000,Creed,With Arms Wide Open,3:52,2000-05-13,wk12,79.0,63
4800,2000,Creed,With Arms Wide Open,3:52,2000-05-13,wk13,84.0,63
4801,2000,Creed,With Arms Wide Open,3:52,2000-05-13,wk14,86.0,63
4802,2000,Creed,With Arms Wide Open,3:52,2000-05-13,wk15,76.0,63
4803,2000,Creed,With Arms Wide Open,3:52,2000-05-13,wk16,62.0,63
4804,2000,Creed,With Arms Wide Open,3:52,2000-05-13,wk17,45.0,63
4805,2000,Creed,With Arms Wide Open,3:52,2000-05-13,wk18,29.0,63
4806,2000,Creed,With Arms Wide Open,3:52,2000-05-13,wk19,19.0,63
4807,2000,Creed,With Arms Wide Open,3:52,2000-05-13,wk20,11.0,63
4808,2000,Creed,With Arms Wide Open,3:52,2000-05-13,wk21,10.0,63
4809,2000,Creed,With Arms Wide Open,3:52,2000-05-13,wk22,7.0,63
4810,2000,Creed,With Arms Wide Open,3:52,2000-05-13,wk23,5.0,63
4811,2000,Creed,With Arms Wide Open,3:52,2000-05-13,wk24,3.0,63
4812,2000,Creed,With Arms Wide Open,3:52,2000-05-13,wk25,3.0,63
4813,2000,Creed,With Arms Wide Open,3:52,2000-05-13,wk26,3.0,63
4814,2000,Creed,With Arms Wide Open,3:52,2000-05-13,wk27,1.0,63
4815,2000,Creed,With Arms Wide Open,3:52,2000-05-13,wk28,2.0,63
4816,2000,Creed,With Arms Wide Open,3:52,2000-05-13,wk29,2.0,63
4817,2000,Creed,With Arms Wide Open,3:52,2000-05-13,wk30,3.0,63
4818,2000,Creed,With Arms Wide Open,3:52,2000-05-13,wk31,3.0,63
4819,2000,Creed,With Arms Wide Open,3:52,2000-05-13,wk32,3.0,63
4820,2000,Creed,With Arms Wide Open,3:52,2000-05-13,wk33,4.0,63
4821,2000,Creed,With Arms Wide Open,3:52,2000-05-13,wk34,5.0,63
4822,2000,Creed,With Arms Wide Open,3:52,2000-05-13,wk35,5.0,63
4823,2000,Creed,With Arms Wide Open,3:52,2000-05-13,wk36,5.0,63
4824,2000,Creed,With Arms Wide Open,3:52,2000-05-13,wk37,5.0,63
4825,2000,Creed,With Arms Wide Open,3:52,2000-05-13,wk38,9.0,63
4826,2000,Creed,With Arms Wide Open,3:52,2000-05-13,wk39,12.0,63
4827,2000,Creed,With Arms Wide Open,3:52,2000-05-13,wk40,13.0,63
4828,2000,Creed,With Arms Wide Open,3:52,2000-05-13,wk41,13.0,63
4829,2000,Creed,With Arms Wide Open,3:52,2000-05-13,wk42,17.0,63
4830,2000,Creed,With Arms Wide Open,3:52,2000-05-13,wk43,22.0,63
4831,2000,Creed,With Arms Wide Open,3:52,2000-05-13,wk44,26.0,63
4832,2000,Creed,With Arms Wide Open,3:52,2000-05-13,wk45,28.0,63
4833,2000,Creed,With Arms Wide Open,3:52,2000-05-13,wk46,37.0,63
4834,2000,Creed,With Arms Wide Open,3:52,2000-05-13,wk47,41.0,63
4835,2000,Creed,With Arms Wide Open,3:52,2000-05-13,wk48,,63
4836,2000,Creed,With Arms Wide Open,3:52,2000-05-13,wk49,,63
4837,2000,Creed,With Arms Wide Open,3:52,2000-05-13,wk50,,63
4838,2000,Creed,With Arms Wide Open,3:52,2000-05-13,wk51,,63
4839,2000,Creed,With Arms Wide Open,3:52,2000-05-13,wk52,,63
4840,2000,Creed,With Arms Wide Open,3:52,2000-05-13,wk53,,63
4841,2000,Creed,With Arms Wide Open,3:52,2000-05-13,wk54,,63
4842,2000,Creed,With Arms Wide Open,3:52,2000-05-13,wk55,,63
4843,2000,Creed,With Arms Wide Open,3:52,2000-05-13,wk56,,63
4844,2000,Creed,With Arms Wide Open,3:52,2000-05-13,wk57,,63
4845,2000,Creed,With Arms Wide Open,3:52,2000-05-13,wk58,,63
4846,2000,Creed,With Arms Wide Open,3:52,2000-05-13,wk59,,63
4847,2000,Creed,With Arms Wide Open,3:52,2000-05-13,wk60,,63
4848,2000,Creed,With Arms Wide Open,3:52,2000-05-13,wk61,,63
4849,2000,Creed,With Arms Wide Open,3:52,2000-05-13,wk62,,63
4850,2000,Creed,With Arms Wide Open,3:52,2000-05-13,wk63,,63
4851,2000,Creed,With Arms Wide Open,3:52,2000-05-13,wk64,,63
4852,2000,Creed,With Arms Wide Open,3:52,2000-05-13,wk65,,63
4853,2000,Creed,With Arms Wide Open,3:52,2000-05-13,wk66,,63
4854,2000,Creed,With Arms Wide Open,3:52,2000-05-13,wk67,,63
4855,2000,Creed,With Arms Wide Open,3:52,2000-05-13,wk68,,63
4856,2000,Creed,With Arms Wide Open,3:52,2000-05-13,wk69,,63
4857,2000,Creed,With Arms Wide Open,3:52,2000-05-13,wk70,,63
4858,2000,Creed,With Arms Wide Open,3:52,2000-05-13,wk71,,63
4859,2000,Creed,With Arms Wide Open,3:52,2000-05-13,wk72,,63
4860,2000,Creed,With Arms Wide Open,3:52,2000-05-13,wk73,,63
4861,2000,Creed,With Arms Wide Open,3:52,2000-05-13,wk74,,63
4862,2000,Creed,With Arms Wide Open,3:52,2000-05-13,wk75,,63
4863,2000,Creed,With Arms Wide Open,3:52,2000-05-13,wk76,,63
4864,2000,"Cyrus, Billy Ray",You Won't Be Lonely ...,3:45,2000-09-23,wk1,97.0,64
4865,2000,"Cyrus, Billy Ray",You Won't Be Lonely ...,3:45,2000-09-23,wk2,97.0,64
4866,2000,"Cyrus, Billy Ray",You Won't Be Lonely ...,3:45,2000-09-23,wk3,97.0,64
4867,2000,"Cyrus, Billy Ray",You Won't Be Lonely ...,3:45,2000-09-23,wk4,92.0,64
4868,2000,"Cyrus, Billy Ray",You Won't Be Lonely ...,3:45,2000-09-23,wk5,91.0,64
4869,2000,"Cyrus, Billy Ray",You Won't Be Lonely ...,3:45,2000-09-23,wk6,88.0,64
4870,2000,"Cyrus, Billy Ray",You Won't Be Lonely ...,3:45,2000-09-23,wk7,85.0,64
4871,2000,"Cyrus, Billy Ray",You Won't Be Lonely ...,3:45,2000-09-23,wk8,80.0,64
4872,2000,"Cyrus, Billy Ray",You Won't Be Lonely ...,3:45,2000-09-23,wk9,82.0,64
4873,2000,"Cyrus, Billy Ray",You Won't Be Lonely ...,3:45,2000-09-23,wk10,80.0,64
4874,2000,"Cyrus, Billy Ray",You Won't Be Lonely ...,3:45,2000-09-23,wk11,80.0,64
4875,2000,"Cyrus, Billy Ray",You Won't Be Lonely ...,3:45,2000-09-23,wk12,89.0,64
4876,2000,"Cyrus, Billy Ray",You Won't Be Lonely ...,3:45,2000-09-23,wk13,95.0,64
4877,2000,"Cyrus, Billy Ray",You Won't Be Lonely ...,3:45,2000-09-23,wk14,,64
4878,2000,"Cyrus, Billy Ray",You Won't Be Lonely ...,3:45,2000-09-23,wk15,,64
4879,2000,"Cyrus, Billy Ray",You Won't Be Lonely ...,3:45,2000-09-23,wk16,,64
4880,2000,"Cyrus, Billy Ray",You Won't Be Lonely ...,3:45,2000-09-23,wk17,,64
4881,2000,"Cyrus, Billy Ray",You Won't Be Lonely ...,3:45,2000-09-23,wk18,,64
4882,2000,"Cyrus, Billy Ray",You Won't Be Lonely ...,3:45,2000-09-23,wk19,,64
4883,2000,"Cyrus, Billy Ray",You Won't Be Lonely ...,3:45,2000-09-23,wk20,,64
4884,2000,"Cyrus, Billy Ray",You Won't Be Lonely ...,3:45,2000-09-23,wk21,,64
4885,2000,"Cyrus, Billy Ray",You Won't Be Lonely ...,3:45,2000-09-23,wk22,,64
4886,2000,"Cyrus, Billy Ray",You Won't Be Lonely ...,3:45,2000-09-23,wk23,,64
4887,2000,"Cyrus, Billy Ray",You Won't Be Lonely ...,3:45,2000-09-23,wk24,,64
4888,2000,"Cyrus, Billy Ray",You Won't Be Lonely ...,3:45,2000-09-23,wk25,,64
4889,2000,"Cyrus, Billy Ray",You Won't Be Lonely ...,3:45,2000-09-23,wk26,,64
4890,2000,"Cyrus, Billy Ray",You Won't Be Lonely ...,3:45,2000-09-23,wk27,,64
4891,2000,"Cyrus, Billy Ray",You Won't Be Lonely ...,3:45,2000-09-23,wk28,,64
4892,2000,"Cyrus, Billy Ray",You Won't Be Lonely ...,3:45,2000-09-23,wk29,,64
4893,2000,"Cyrus, Billy Ray",You Won't Be Lonely ...,3:45,2000-09-23,wk30,,64
4894,2000,"Cyrus, Billy Ray",You Won't Be Lonely ...,3:45,2000-09-23,wk31,,64
4895,2000,"Cyrus, Billy Ray",You Won't Be Lonely ...,3:45,2000-09-23,wk32,,64
4896,2000,"Cyrus, Billy Ray",You Won't Be Lonely ...,3:45,2000-09-23,wk33,,64
4897,2000,"Cyrus, Billy Ray",You Won't Be Lonely ...,3:45,2000-09-23,wk34,,64
4898,2000,"Cyrus, Billy Ray",You Won't Be Lonely ...,3:45,2000-09-23,wk35,,64
4899,2000,"Cyrus, Billy Ray",You Won't Be Lonely ...,3:45,2000-09-23,wk36,,64
4900,2000,"Cyrus, Billy Ray",You Won't Be Lonely ...,3:45,2000-09-23,wk37,,64
4901,2000,"Cyrus, Billy Ray",You Won't Be Lonely ...,3:45,2000-09-23,wk38,,64
4902,2000,"Cyrus, Billy Ray",You Won't Be Lonely ...,3:45,2000-09-23,wk39,,64
4903,2000,"Cyrus, Billy Ray",You Won't Be Lonely ...,3:45,2000-09-23,wk40,,64
4904,2000,"Cyrus, Billy Ray",You Won't Be Lonely ...,3:45,2000-09-23,wk41,,64
4905,2000,"Cyrus, Billy Ray",You Won't Be Lonely ...,3:45,2000-09-23,wk42,,64
4906,2000,"Cyrus, Billy Ray",You Won't Be Lonely ...,3:45,2000-09-23,wk43,,64
4907,2000,"Cyrus, Billy Ray",You Won't Be Lonely ...,3:45,2000-09-23,wk44,,64
4908,2000,"Cyrus, Billy Ray",You Won't Be Lonely ...,3:45,2000-09-23,wk45,,64
4909,2000,"Cyrus, Billy Ray",You Won't Be Lonely ...,3:45,2000-09-23,wk46,,64
4910,2000,"Cyrus, Billy Ray",You Won't Be Lonely ...,3:45,2000-09-23,wk47,,64
4911,2000,"Cyrus, Billy Ray",You Won't Be Lonely ...,3:45,2000-09-23,wk48,,64
4912,2000,"Cyrus, Billy Ray",You Won't Be Lonely ...,3:45,2000-09-23,wk49,,64
4913,2000,"Cyrus, Billy Ray",You Won't Be Lonely ...,3:45,2000-09-23,wk50,,64
4914,2000,"Cyrus, Billy Ray",You Won't Be Lonely ...,3:45,2000-09-23,wk51,,64
4915,2000,"Cyrus, Billy Ray",You Won't Be Lonely ...,3:45,2000-09-23,wk52,,64
4916,2000,"Cyrus, Billy Ray",You Won't Be Lonely ...,3:45,2000-09-23,wk53,,64
4917,2000,"Cyrus, Billy Ray",You Won't Be Lonely ...,3:45,2000-09-23,wk54,,64
4918,2000,"Cyrus, Billy Ray",You Won't Be Lonely ...,3:45,2000-09-23,wk55,,64
4919,2000,"Cyrus, Billy Ray",You Won't Be Lonely ...,3:45,2000-09-23,wk56,,64
4920,2000,"Cyrus, Billy Ray",You Won't Be Lonely ...,3:45,2000-09-23,wk57,,64
4921,2000,"Cyrus, Billy Ray",You Won't Be Lonely ...,3:45,2000-09-23,wk58,,64
4922,2000,"Cyrus, Billy Ray",You Won't Be Lonely ...,3:45,2000-09-23,wk59,,64
4923,2000,"Cyrus, Billy Ray",You Won't Be Lonely ...,3:45,2000-09-23,wk60,,64
4924,2000,"Cyrus, Billy Ray",You Won't Be Lonely ...,3:45,2000-09-23,wk61,,64
4925,2000,"Cyrus, Billy Ray",You Won't Be Lonely ...,3:45,2000-09-23,wk62,,64
4926,2000,"Cyrus, Billy Ray",You Won't Be Lonely ...,3:45,2000-09-23,wk63,,64
4927,2000,"Cyrus, Billy Ray",You Won't Be Lonely ...,3:45,2000-09-23,wk64,,64
4928,2000,"Cyrus, Billy Ray",You Won't Be Lonely ...,3:45,2000-09-23,wk65,,64
4929,2000,"Cyrus, Billy Ray",You Won't Be Lonely ...,3:45,2000-09-23,wk66,,64
4930,2000,"Cyrus, Billy Ray",You Won't Be Lonely ...,3:45,2000-09-23,wk67,,64
4931,2000,"Cyrus, Billy Ray",You Won't Be Lonely ...,3:45,2000-09-23,wk68,,64
4932,2000,"Cyrus, Billy Ray",You Won't Be Lonely ...,3:45,2000-09-23,wk69,,64
4933,2000,"Cyrus, Billy Ray",You Won't Be Lonely ...,3:45,2000-09-23,wk70,,64
4934,2000,"Cyrus, Billy Ray",You Won't Be Lonely ...,3:45,2000-09-23,wk71,,64
4935,2000,"Cyrus, Billy Ray",You Won't Be Lonely ...,3:45,2000-09-23,wk72,,64
4936,2000,"Cyrus, Billy Ray",You Won't Be Lonely ...,3:45,2000-09-23,wk73,,64
4937,2000,"Cyrus, Billy Ray",You Won't Be Lonely ...,3:45,2000-09-23,wk74,,64
4938,2000,"Cyrus, Billy Ray",You Won't Be Lonely ...,3:45,2000-09-23,wk75,,64
4939,2000,"Cyrus, Billy Ray",You Won't Be Lonely ...,3:45,2000-09-23,wk76,,64
4940,2000,D'Angelo,Left & Right,4:35,1999-12-11,wk1,93.0,65
4941,2000,D'Angelo,Left & Right,4:35,1999-12-11,wk2,77.0,65
4942,2000,D'Angelo,Left & Right,4:35,1999-12-11,wk3,75.0,65
4943,2000,D'Angelo,Left & Right,4:35,1999-12-11,wk4,70.0,65
4944,2000,D'Angelo,Left & Right,4:35,1999-12-11,wk5,91.0,65
4945,2000,D'Angelo,Left & Right,4:35,1999-12-11,wk6,,65
4946,2000,D'Angelo,Left & Right,4:35,1999-12-11,wk7,,65
4947,2000,D'Angelo,Left & Right,4:35,1999-12-11,wk8,,65
4948,2000,D'Angelo,Left & Right,4:35,1999-12-11,wk9,,65
4949,2000,D'Angelo,Left & Right,4:35,1999-12-11,wk10,,65
4950,2000,D'Angelo,Left & Right,4:35,1999-12-11,wk11,,65
4951,2000,D'Angelo,Left & Right,4:35,1999-12-11,wk12,,65
4952,2000,D'Angelo,Left & Right,4:35,1999-12-11,wk13,,65
4953,2000,D'Angelo,Left & Right,4:35,1999-12-11,wk14,,65
4954,2000,D'Angelo,Left & Right,4:35,1999-12-11,wk15,,65
4955,2000,D'Angelo,Left & Right,4:35,1999-12-11,wk16,,65
4956,2000,D'Angelo,Left & Right,4:35,1999-12-11,wk17,,65
4957,2000,D'Angelo,Left & Right,4:35,1999-12-11,wk18,,65
4958,2000,D'Angelo,Left & Right,4:35,1999-12-11,wk19,,65
4959,2000,D'Angelo,Left & Right,4:35,1999-12-11,wk20,,65
4960,2000,D'Angelo,Left & Right,4:35,1999-12-11,wk21,,65
4961,2000,D'Angelo,Left & Right,4:35,1999-12-11,wk22,,65
4962,2000,D'Angelo,Left & Right,4:35,1999-12-11,wk23,,65
4963,2000,D'Angelo,Left & Right,4:35,1999-12-11,wk24,,65
4964,2000,D'Angelo,Left & Right,4:35,1999-12-11,wk25,,65
4965,2000,D'Angelo,Left & Right,4:35,1999-12-11,wk26,,65
4966,2000,D'Angelo,Left & Right,4:35,1999-12-11,wk27,,65
4967,2000,D'Angelo,Left & Right,4:35,1999-12-11,wk28,,65
4968,2000,D'Angelo,Left & Right,4:35,1999-12-11,wk29,,65
4969,2000,D'Angelo,Left & Right,4:35,1999-12-11,wk30,,65
4970,2000,D'Angelo,Left & Right,4:35,1999-12-11,wk31,,65
4971,2000,D'Angelo,Left & Right,4:35,1999-12-11,wk32,,65
4972,2000,D'Angelo,Left & Right,4:35,1999-12-11,wk33,,65
4973,2000,D'Angelo,Left & Right,4:35,1999-12-11,wk34,,65
4974,2000,D'Angelo,Left & Right,4:35,1999-12-11,wk35,,65
4975,2000,D'Angelo,Left & Right,4:35,1999-12-11,wk36,,65
4976,2000,D'Angelo,Left & Right,4:35,1999-12-11,wk37,,65
4977,2000,D'Angelo,Left & Right,4:35,1999-12-11,wk38,,65
4978,2000,D'Angelo,Left & Right,4:35,1999-12-11,wk39,,65
4979,2000,D'Angelo,Left & Right,4:35,1999-12-11,wk40,,65
4980,2000,D'Angelo,Left & Right,4:35,1999-12-11,wk41,,65
4981,2000,D'Angelo,Left & Right,4:35,1999-12-11,wk42,,65
4982,2000,D'Angelo,Left & Right,4:35,1999-12-11,wk43,,65
4983,2000,D'Angelo,Left & Right,4:35,1999-12-11,wk44,,65
4984,2000,D'Angelo,Left & Right,4:35,1999-12-11,wk45,,65
4985,2000,D'Angelo,Left & Right,4:35,1999-12-11,wk46,,65
4986,2000,D'Angelo,Left & Right,4:35,1999-12-11,wk47,,65
4987,2000,D'Angelo,Left & Right,4:35,1999-12-11,wk48,,65
4988,2000,D'Angelo,Left & Right,4:35,1999-12-11,wk49,,65
4989,2000,D'Angelo,Left & Right,4:35,1999-12-11,wk50,,65
4990,2000,D'Angelo,Left & Right,4:35,1999-12-11,wk51,,65
4991,2000,D'Angelo,Left & Right,4:35,1999-12-11,wk52,,65
4992,2000,D'Angelo,Left & Right,4:35,1999-12-11,wk53,,65
4993,2000,D'Angelo,Left & Right,4:35,1999-12-11,wk54,,65
4994,2000,D'Angelo,Left & Right,4:35,1999-12-11,wk55,,65
4995,2000,D'Angelo,Left & Right,4:35,1999-12-11,wk56,,65
4996,2000,D'Angelo,Left & Right,4:35,1999-12-11,wk57,,65
4997,2000,D'Angelo,Left & Right,4:35,1999-12-11,wk58,,65
4998,2000,D'Angelo,Left & Right,4:35,1999-12-11,wk59,,65
4999,2000,D'Angelo,Left & Right,4:35,1999-12-11,wk60,,65
5000,2000,D'Angelo,Left & Right,4:35,1999-12-11,wk61,,65
5001,2000,D'Angelo,Left & Right,4:35,1999-12-11,wk62,,65
5002,2000,D'Angelo,Left & Right,4:35,1999-12-11,wk63,,65
5003,2000,D'Angelo,Left & Right,4:35,1999-12-11,wk64,,65
5004,2000,D'Angelo,Left & Right,4:35,1999-12-11,wk65,,65
5005,2000,D'Angelo,Left & Right,4:35,1999-12-11,wk66,,65
5006,2000,D'Angelo,Left & Right,4:35,1999-12-11,wk67,,65
5007,2000,D'Angelo,Left & Right,4:35,1999-12-11,wk68,,65
5008,2000,D'Angelo,Left & Right,4:35,1999-12-11,wk69,,65
5009,2000,D'Angelo,Left & Right,4:35,1999-12-11,wk70,,65
5010,2000,D'Angelo,Left & Right,4:35,1999-12-11,wk71,,65
5011,2000,D'Angelo,Left & Right,4:35,1999-12-11,wk72,,65
5012,2000,D'Angelo,Left & Right,4:35,1999-12-11,wk73,,65
5013,2000,D'Angelo,Left & Right,4:35,1999-12-11,wk74,,65
5014,2000,D'Angelo,Left & Right,4:35,1999-12-11,wk75,,65
5015,2000,D'Angelo,Left & Right,4:35,1999-12-11,wk76,,65
5016,2000,D'Angelo,Untitled (How Does I...,7:10,2000-01-22,wk1,77.0,66
5017,2000,D'Angelo,Untitled (How Does I...,7:10,2000-01-22,wk2,56.0,66
5018,2000,D'Angelo,Untitled (How Does I...,7:10,2000-01-22,wk3,35.0,66
5019,2000,D'Angelo,Untitled (How Does I...,7:10,2000-01-22,wk4,26.0,66
5020,2000,D'Angelo,Untitled (How Does I...,7:10,2000-01-22,wk5,25.0,66
5021,2000,D'Angelo,Untitled (How Does I...,7:10,2000-01-22,wk6,25.0,66
5022,2000,D'Angelo,Untitled (How Does I...,7:10,2000-01-22,wk7,28.0,66
5023,2000,D'Angelo,Untitled (How Does I...,7:10,2000-01-22,wk8,28.0,66
5024,2000,D'Angelo,Untitled (How Does I...,7:10,2000-01-22,wk9,31.0,66
5025,2000,D'Angelo,Untitled (How Does I...,7:10,2000-01-22,wk10,35.0,66
5026,2000,D'Angelo,Untitled (How Does I...,7:10,2000-01-22,wk11,39.0,66
5027,2000,D'Angelo,Untitled (How Does I...,7:10,2000-01-22,wk12,44.0,66
5028,2000,D'Angelo,Untitled (How Does I...,7:10,2000-01-22,wk13,51.0,66
5029,2000,D'Angelo,Untitled (How Does I...,7:10,2000-01-22,wk14,60.0,66
5030,2000,D'Angelo,Untitled (How Does I...,7:10,2000-01-22,wk15,73.0,66
5031,2000,D'Angelo,Untitled (How Does I...,7:10,2000-01-22,wk16,79.0,66
5032,2000,D'Angelo,Untitled (How Does I...,7:10,2000-01-22,wk17,94.0,66
5033,2000,D'Angelo,Untitled (How Does I...,7:10,2000-01-22,wk18,,66
5034,2000,D'Angelo,Untitled (How Does I...,7:10,2000-01-22,wk19,,66
5035,2000,D'Angelo,Untitled (How Does I...,7:10,2000-01-22,wk20,,66
5036,2000,D'Angelo,Untitled (How Does I...,7:10,2000-01-22,wk21,,66
5037,2000,D'Angelo,Untitled (How Does I...,7:10,2000-01-22,wk22,,66
5038,2000,D'Angelo,Untitled (How Does I...,7:10,2000-01-22,wk23,,66
5039,2000,D'Angelo,Untitled (How Does I...,7:10,2000-01-22,wk24,,66
5040,2000,D'Angelo,Untitled (How Does I...,7:10,2000-01-22,wk25,,66
5041,2000,D'Angelo,Untitled (How Does I...,7:10,2000-01-22,wk26,,66
5042,2000,D'Angelo,Untitled (How Does I...,7:10,2000-01-22,wk27,,66
5043,2000,D'Angelo,Untitled (How Does I...,7:10,2000-01-22,wk28,,66
5044,2000,D'Angelo,Untitled (How Does I...,7:10,2000-01-22,wk29,,66
5045,2000,D'Angelo,Untitled (How Does I...,7:10,2000-01-22,wk30,,66
5046,2000,D'Angelo,Untitled (How Does I...,7:10,2000-01-22,wk31,,66
5047,2000,D'Angelo,Untitled (How Does I...,7:10,2000-01-22,wk32,,66
5048,2000,D'Angelo,Untitled (How Does I...,7:10,2000-01-22,wk33,,66
5049,2000,D'Angelo,Untitled (How Does I...,7:10,2000-01-22,wk34,,66
5050,2000,D'Angelo,Untitled (How Does I...,7:10,2000-01-22,wk35,,66
5051,2000,D'Angelo,Untitled (How Does I...,7:10,2000-01-22,wk36,,66
5052,2000,D'Angelo,Untitled (How Does I...,7:10,2000-01-22,wk37,,66
5053,2000,D'Angelo,Untitled (How Does I...,7:10,2000-01-22,wk38,,66
5054,2000,D'Angelo,Untitled (How Does I...,7:10,2000-01-22,wk39,,66
5055,2000,D'Angelo,Untitled (How Does I...,7:10,2000-01-22,wk40,,66
5056,2000,D'Angelo,Untitled (How Does I...,7:10,2000-01-22,wk41,,66
5057,2000,D'Angelo,Untitled (How Does I...,7:10,2000-01-22,wk42,,66
5058,2000,D'Angelo,Untitled (How Does I...,7:10,2000-01-22,wk43,,66
5059,2000,D'Angelo,Untitled (How Does I...,7:10,2000-01-22,wk44,,66
5060,2000,D'Angelo,Untitled (How Does I...,7:10,2000-01-22,wk45,,66
5061,2000,D'Angelo,Untitled (How Does I...,7:10,2000-01-22,wk46,,66
5062,2000,D'Angelo,Untitled (How Does I...,7:10,2000-01-22,wk47,,66
5063,2000,D'Angelo,Untitled (How Does I...,7:10,2000-01-22,wk48,,66
5064,2000,D'Angelo,Untitled (How Does I...,7:10,2000-01-22,wk49,,66
5065,2000,D'Angelo,Untitled (How Does I...,7:10,2000-01-22,wk50,,66
5066,2000,D'Angelo,Untitled (How Does I...,7:10,2000-01-22,wk51,,66
5067,2000,D'Angelo,Untitled (How Does I...,7:10,2000-01-22,wk52,,66
5068,2000,D'Angelo,Untitled (How Does I...,7:10,2000-01-22,wk53,,66
